area,bhk_count,rera_approval,status,flat_type,Actual Price,Predicted Price,Residual
2650,3,0,ready to move,apartment,24500000,36274584.42,-11774584.42
1485,0,1,new,plot,13200000,13147000,53000
6353,4,1,under construction,apartment,127000000,122970885.5,4029114.492
2282,3,1,under construction,apartment,41000000,39150317.04,1849682.963
2875,4,0,ready to move,apartment,35000000,31095863.71,3904136.294
4250,4,0,ready to move,apartment,37000000,44091619.05,-7091619.048
4503,5,1,under construction,apartment,90000000,173844995.1,-83844995.05
2072,3,1,under construction,apartment,20000000,25854979.61,-5854979.612
1156,3,0,ready to move,apartment,11200000,12545620,-1345620
3190,4,0,ready to move,apartment,49400000,35210845.24,14189154.76
2438,3,0,ready to move,apartment,39000000,47178845.53,-8178845.527
1000,1,0,ready to move,apartment,17200000,7623240,9576760
1836,3,0,ready to move,plot,20000000,17556267.86,2443732.143
1100,3,0,ready to move,floor,3900000,9024296.032,-5124296.032
763,2,0,ready to move,apartment,2800000,6752466.667,-3952466.667
1388,3,1,under construction,apartment,36800000,26656287.55,10143712.45
1965,3,1,under construction,apartment,11800000,18787710.61,-6987710.608
2080,3,1,under construction,apartment,25000000,31169781.07,-6169781.067
2016,4,1,under construction,apartment,42900000,47218700,-4318700
1002,3,1,under construction,apartment,34700000,31641979.64,3058020.365
4518,4,0,ready to move,floor,42500000,51677722.59,-9177722.589
1274,3,0,ready to move,apartment,12000000,16521495.16,-4521495.159
4050,0,0,new,plot,58400000,56942000,1458000
3865,4,0,ready to move,apartment,67600000,47315307.14,20284692.86
1476,4,1,under construction,apartment,28900000,41382000,-12482000
2150,3,0,ready to move,apartment,16000000,22816075.76,-6816075.76
1099,2,1,under construction,apartment,13000000,9588550.09,3411449.91
750,2,0,ready to move,plot,2300000,2604973.102,-304973.1018
1381,2,1,under construction,apartment,13600000,14966572.21,-1366572.207
2445,3,1,under construction,apartment,39100000,39100000,0
2420,3,0,ready to move,apartment,68900000,33494659.52,35405340.48
1730,3,0,ready to move,apartment,14900000,11938588.71,2961411.286
2000,3,0,ready to move,plot,25000000,13418230.09,11581769.91
1346,2,0,ready to move,apartment,25900000,25221750,678250
1350,3,0,ready to move,apartment,7425000,10871304.3,-3446304.297
1615,2,1,under construction,apartment,32300000,30362000,1938000
3060,0,0,new,plot,15700000,45709000,-30009000
1967,3,1,under construction,apartment,39300000,38328610.09,971389.909
2000,3,0,ready to move,apartment,10500000,22404956.4,-11904956.4
6325,5,0,ready to move,house,56800000,71770500,-14970500
1575,4,0,ready to move,plot,11800000,22222361.9,-10422361.9
6828,5,1,under construction,apartment,126700000,122574098,4125901.965
1730,3,1,under construction,apartment,14000000,13962000,38000
2433,3,0,ready to move,apartment,41800000,41155663.89,644336.1111
935,0,0,resale,plot,5500000,8309980.387,-2809980.387
2975,3,0,ready to move,apartment,46000000,57482940.08,-11482940.08
2093,3,0,ready to move,apartment,32400000,26963565.11,5436434.887
2300,3,0,ready to move,floor,20000000,20244200.4,-244200.3968
2380,3,1,under construction,apartment,25500000,40925559.64,-15425559.64
1465,2,0,ready to move,apartment,12600000,26504368.06,-13904368.06
4902,4,0,ready to move,apartment,107800000,103258535.7,4541464.286
5562,4,0,ready to move,floor,111900000,141455857.1,-29555857.14
6335,4,0,ready to move,apartment,95000000,91816915.38,3183084.615
1950,3,0,ready to move,floor,25000000,23535058.77,1464941.23
3060,4,0,ready to move,apartment,36300000,34455099.66,1844900.344
1950,3,0,ready to move,apartment,18000000,26307433.65,-8307433.65
1976,3,1,under construction,apartment,39500000,33311934.44,6188065.562
1350,3,0,ready to move,apartment,14000000,10871304.3,3128695.703
13500,4,0,ready to move,apartment,266300000,251551260.7,14748739.34
8000,10,0,ready to move,plot,55000000,45087541.67,9912458.333
720,0,0,new,plot,785000,2411387.044,-1626387.044
3006,0,0,new,plot,43200000,43241500,-41500
2250,3,0,ready to move,plot,10000000,27814991.07,-17814991.07
1902,3,1,under construction,apartment,28000000,27378144.8,621855.2003
1932,3,0,ready to move,apartment,34300000,41070736.98,-6770736.977
3577,4,1,under construction,apartment,64300000,64300000,0
1200,3,0,ready to move,plot,4800000,5011334.701,-211334.7005
1845,3,1,under construction,apartment,25700000,24064757.99,1635242.006
3117,4,0,ready to move,villa,56000000,89532205.95,-33532205.95
3000,4,0,ready to move,floor,18000000,24529908.73,-6529908.73
4850,4,0,ready to move,apartment,69300000,63639940.48,5660059.524
2650,3,0,ready to move,apartment,26500000,36274584.42,-9774584.418
3100,4,1,under construction,apartment,51100000,45838918.75,5261081.246
4848,4,0,ready to move,apartment,56000000,86659918.9,-30659918.9
1850,3,0,ready to move,plot,11500000,18431948.73,-6931948.732
1103,2,1,under construction,apartment,9304000,8435196.156,868803.8442
900,2,0,ready to move,plot,3500000,3933813.041,-433813.0415
3470,4,0,ready to move,apartment,44000000,34387353.97,9612646.032
6838,4,0,ready to move,apartment,134800000,126189685.3,8610314.652
1518,3,1,under construction,apartment,18400000,18367693.66,32306.34299
3850,3,0,ready to move,apartment,57700000,81773504.55,-24073504.55
1955,3,1,under construction,apartment,39100000,36196728.04,2903271.959
1111,3,0,ready to move,apartment,30900000,28236113.1,2663886.905
2200,3,1,under construction,apartment,28600000,29085205.99,-485205.9857
3192,4,0,ready to move,apartment,22500000,43510722.24,-21010722.24
2464,3,0,ready to move,apartment,73700000,65029400,8670600
3100,4,1,under construction,apartment,39900000,45838918.75,-5938918.754
1518,3,1,under construction,apartment,18200000,18367693.66,-167693.657
2380,3,1,under construction,apartment,42800000,40925559.64,1874440.357
1215,0,0,new,plot,1890000,8882850,-6992850
669,2,1,under construction,apartment,2676000,2534151.746,141848.254
3747,3,0,ready to move,apartment,86100000,66489300,19610700
1450,2,0,ready to move,apartment,11600000,19257282.58,-7657282.582
9000,5,0,ready to move,apartment,100000000,223129789.8,-123129789.8
2700,4,0,ready to move,floor,31000000,33102992.25,-2102992.249
2700,3,0,ready to move,plot,15000000,18826123.66,-3826123.662
1430,0,1,new,plot,13000000,13288192.86,-288192.8571
2520,3,1,under construction,apartment,51300000,54070902.21,-2770902.208
2122,3,0,ready to move,apartment,17000000,16446648.04,553351.9605
2185,3,0,ready to move,apartment,41300000,38149850,3150150
2400,3,0,ready to move,apartment,38500000,30126021.47,8373978.527
2379,0,0,new,plot,25600000,30815266.67,-5215266.667
1775,3,0,ready to move,apartment,13000000,13271202.78,-271202.7778
675,0,0,new,plot,699000,4037643.353,-3338643.353
915,2,0,ready to move,apartment,12000000,10550986.02,1449013.977
2440,3,0,ready to move,apartment,39000000,53529412.41,-14529412.41
4200,4,0,ready to move,apartment,32100000,74217454.93,-42117454.93
2160,0,0,new,plot,24800000,30125497.01,-5325497.006
2720,4,0,ready to move,apartment,56500000,56500000,0
2300,3,1,under construction,apartment,35900000,39823114.52,-3923114.523
1800,3,0,ready to move,floor,19300000,23304362.67,-4004362.673
800,2,0,ready to move,apartment,6700000,5471918.008,1228081.992
1430,0,1,new,plot,13000000,13288192.86,-288192.8571
1245,2,0,ready to move,apartment,12700000,11469240,1230760
1500,3,0,ready to move,apartment,21000000,14502154.85,6497845.148
1250,2,0,ready to move,apartment,27000000,16196137.88,10803862.12
5700,5,0,ready to move,apartment,71000000,76404476.19,-5404476.19
2100,4,1,under construction,apartment,42000000,203597700.8,-161597700.8
1575,0,1,new,plot,13700000,14352147.03,-652147.0274
1998,4,0,ready to move,apartment,28300000,28300000,0
3322,3,0,ready to move,apartment,53100000,58185625,-5085625
2740,4,0,ready to move,apartment,38400000,33594458.33,4805541.667
4808,4,0,ready to move,apartment,74500000,55469916.67,19030083.33
2800,4,1,under construction,apartment,56000000,41460530.15,14539469.85
1002,3,1,under construction,apartment,34700000,31641979.64,3058020.365
3154,4,0,ready to move,apartment,50800000,45849294.05,4950705.952
1566,0,0,new,plot,11300000,12217444,-917444
1557,3,1,under construction,apartment,18800000,15829131.43,2970868.571
2398,3,0,ready to move,apartment,41900000,36442771.43,5457228.571
2700,0,0,new,plot,42000000,34739438.81,7260561.194
1875,3,0,ready to move,apartment,20000000,27584584.61,-7584584.608
1602,0,1,new,plot,16900000,15780553.54,1119446.455
1274,3,1,under construction,apartment,24600000,19880211.11,4719788.889
2000,4,0,ready to move,plot,17000000,23411139.61,-6411139.61
1976,3,1,under construction,apartment,39500000,33311934.44,6188065.562
3800,3,0,ready to move,apartment,19500000,54120037.5,-34620037.5
2107,3,1,under construction,apartment,34700000,34700000,0
2650,4,0,ready to move,apartment,15700000,21949675.79,-6249675.794
1200,3,0,ready to move,plot,6000000,5011334.701,988665.2995
2719,4,0,ready to move,plot,37500000,36150000,1350000
1895,3,1,under construction,apartment,37900000,29666255.95,8233744.048
1630,3,1,under construction,apartment,22000000,24928961.41,-2928961.405
4613,4,0,ready to move,apartment,101400000,104195000,-2795000
744,2,1,under construction,apartment,2976000,3641598.333,-665598.3333
1990,4,1,under construction,apartment,42300000,27316000,14984000
1400,2,0,ready to move,apartment,17500000,20094888.96,-2594888.958
3240,4,0,ready to move,plot,27000000,32086978.13,-5086978.134
1050,2,0,ready to move,apartment,14000000,10725587.69,3274412.312
2398,3,0,ready to move,apartment,38300000,36442771.43,1857228.571
1089,0,0,new,plot,14200000,11634833.33,2565166.667
3843,3,0,ready to move,apartment,57600000,77473976.19,-19873976.19
1534,2,0,ready to move,apartment,12500000,11809240.63,690759.3723
1336,3,1,under construction,apartment,28400000,29650489.45,-1250489.455
1951,4,0,ready to move,apartment,23800000,36759429.87,-12959429.87
2843,0,1,new,plot,23300000,27406247.22,-4106247.222
2071,3,1,under construction,apartment,23200000,22429509.87,770490.1349
2400,3,0,ready to move,floor,25000000,18884250.4,6115749.599
1852,3,1,under construction,apartment,18000000,16623430.79,1376569.207
800,2,0,ready to move,apartment,3300000,5471918.008,-2171918.008
6000,4,1,under construction,apartment,150000000,145815330.8,4184669.22
1520,3,0,ready to move,apartment,13000000,11355297.62,1644702.381
1611,3,1,under construction,floor,21500000,21043853.1,456146.9042
2317,4,1,under construction,apartment,23600000,38834338.89,-15234338.89
1528,3,1,under construction,apartment,24200000,17856604.53,6343395.474
2955,4,1,under construction,apartment,32500000,43477000,-10977000
2149,3,0,ready to move,apartment,26500000,25911549.7,588450.2963
1067,2,1,under construction,apartment,9000000,9325485.714,-325485.7143
2420,3,0,ready to move,apartment,27800000,33494659.52,-5694659.524
1528,3,1,under construction,apartment,18300000,17856604.53,443395.4737
1345,2,0,ready to move,apartment,10100000,18322000,-8222000
1836,3,0,ready to move,floor,19500000,18731150,768850
2460,3,1,under construction,apartment,52400000,54629564.29,-2229564.286
1342,2,0,ready to move,plot,6715000,17676066.67,-10961066.67
1292,3,0,ready to move,apartment,15700000,25013799.27,-9313799.27
2882,4,0,ready to move,apartment,61900000,55296555.56,6603444.444
824,2,0,ready to move,apartment,15300000,11938265.33,3361734.667
8521,5,0,ready to move,villa,174100000,199262581,-25162580.95
3240,4,0,ready to move,plot,36000000,32086978.13,3913021.866
250,1,0,ready to move,apartment,1100000,1368000,-268000
1750,2,1,under construction,apartment,35000000,33141383.94,1858616.065
1975,4,0,ready to move,apartment,21200000,35137700.78,-13937700.78
1750,3,0,ready to move,apartment,9500000,16393533.19,-6893533.187
2250,3,0,ready to move,plot,35000000,27814991.07,7185008.927
1800,3,0,ready to move,plot,13700000,15685051.04,-1985051.035
1099,2,1,under construction,apartment,7486000,9588550.09,-2102550.09
2586,4,1,under construction,apartment,84600000,79151000,5449000
2600,4,0,ready to move,plot,21500000,22131592.75,-631592.7483
2528,3,1,under construction,apartment,50500000,48840361.66,1659638.339
2550,4,1,under construction,apartment,28600000,28165184.52,434815.4794
629,2,1,under construction,apartment,8700000,2553126,6146874
2560,3,0,ready to move,apartment,48400000,46423000,1977000
5210,4,0,ready to move,apartment,114600000,102083976.2,12516023.81
2072,3,0,ready to move,apartment,40000000,43131953.24,-3131953.244
4050,0,0,new,plot,91200000,56942000,34258000
1946,3,1,under construction,apartment,38900000,35717221,3182779.003
2085,4,0,ready to move,apartment,18500000,14607000,3893000
8397,5,0,ready to move,villa,141700000,159866750,-18166750
1597,3,0,ready to move,plot,10000000,14740965.88,-4740965.882
1750,3,0,ready to move,plot,8000000,17010165.95,-9010165.945
4140,4,1,under construction,apartment,66800000,57546229.87,9253770.13
3025,3,0,ready to move,apartment,59900000,38385202.38,21514797.62
2438,3,0,ready to move,apartment,39000000,47178845.53,-8178845.527
2295,3,0,ready to move,apartment,47000000,46665961.95,334038.047
2727,4,0,ready to move,apartment,31000000,17027883.7,13972116.3
2300,3,0,ready to move,apartment,41500000,47999036.05,-6499036.053
2045,3,0,ready to move,apartment,32700000,34538146.28,-1838146.284
1020,2,1,under construction,apartment,5625000,8091961.48,-2466961.48
1383,3,1,under construction,apartment,31000000,31000000,0
2800,4,1,under construction,apartment,36400000,41460530.15,-5060530.146
1665,3,1,under construction,apartment,33300000,90715991.45,-57415991.45
1370,3,0,ready to move,apartment,27600000,22260879.23,5339120.774
4500,0,0,resale,plot,35000000,69574636.51,-34574636.51
996,3,1,under construction,apartment,11900000,10740396.22,1159603.784
1638,3,1,under construction,apartment,69900000,69900000,0
1464,4,1,under construction,apartment,44100000,44100000,0
1898,3,1,under construction,apartment,12200000,13119071.64,-919071.6367
7369,4,0,ready to move,apartment,547600000,546615500,984500
1700,3,0,ready to move,plot,13500000,16400613.76,-2900613.761
2025,3,0,ready to move,apartment,33400000,23256691.78,10143308.22
2800,4,1,under construction,apartment,36400000,41460530.15,-5060530.146
2050,3,1,under construction,apartment,16300000,15243094.71,1056905.289
2898,4,0,ready to move,apartment,19300000,32069625.4,-12769625.4
6353,4,1,under construction,apartment,127000000,122970885.5,4029114.492
5323,99,0,new,plot,32500000,50495200,-17995200
1269,2,0,ready to move,apartment,8800000,11099437.9,-2299437.897
1555,3,1,under construction,apartment,32100000,32248198.3,-148198.2952
2095,3,0,ready to move,apartment,26500000,36886506.34,-10386506.34
2985,3,0,ready to move,apartment,35800000,50991242.95,-15191242.95
2273,4,0,ready to move,apartment,33000000,22137996.68,10862003.32
1200,3,0,ready to move,plot,4500000,5011334.701,-511334.7005
2630,4,1,under construction,apartment,38700000,40861748.11,-2161748.109
581,2,1,under construction,apartment,2325000,2370235.815,-45235.81473
5200,4,0,ready to move,apartment,129900000,73245157.05,56654842.95
